PG.ProteinGroups,PG.Genes,PG.ProteinNames,[1] CRBNKO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[2] CRBNKO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[3] CRBNKO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[4] CRBNKO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[5] CRBNKO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[6] CRBNKO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[7] MAP3K1KO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[8] MAP3K1KO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[9] MAP3K1KO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[10] MAPK1KO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[11] MAPK1KO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[12] MAPK1KO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[13] WT_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[14] WT_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[15] WT_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[16] WT_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[17] WT_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[18] WT_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[1] CRBNKO_50-008_1.raw.PG.Quantity,[2] CRBNKO_50-008_2.raw.PG.Quantity,[3] CRBNKO_50-008_3.raw.PG.Quantity,[4] CRBNKO_DMSO_1.raw.PG.Quantity,[5] CRBNKO_DMSO_2.raw.PG.Quantity,[6] CRBNKO_DMSO_3.raw.PG.Quantity,[7] MAP3K1KO_50-008_1.raw.PG.Quantity,[8] MAP3K1KO_50-008_2.raw.PG.Quantity,[9] MAP3K1KO_50-008_3.raw.PG.Quantity,[10] MAPK1KO_DMSO_1.raw.PG.Quantity,[11] MAPK1KO_DMSO_2.raw.PG.Quantity,[12] MAPK1KO_DMSO_3.raw.PG.Quantity,[13] WT_50-008_1.raw.PG.Quantity,[14] WT_50-008_2.raw.PG.Quantity,[15] WT_50-008_3.raw.PG.Quantity,[16] WT_DMSO_1.raw.PG.Quantity,[17] WT_DMSO_2.raw.PG.Quantity,[18] WT_DMSO_3.raw.PG.Quantity
A7E2V4,ZSWIM8,ZSWM8_HUMAN,4,5,7,5,6,4,4,5,3,5,3,3,5,5,6,7,6,6,376.8434143066406,524.9199829101562,419.2347717285156,357.48779296875,490.4236755371094,216.72792053222656,343.360595703125,352.42950439453125,375.1492004394531,420.828125,349.6263122558594,288.7942199707031,421.6700134277344,325.81182861328125,430.3179626464844,548.5787963867188,562.2962646484375,401.0355529785156
A7KAX9,ARHGAP32,RHG32_HUMAN,20,22,21,24,29,17,17,18,18,25,25,21,18,20,24,28,24,22,398.4231262207031,406.224365234375,541.9307250976562,396.78936767578125,513.4380493164062,412.59295654296875,346.44427490234375,331.51153564453125,399.40826416015625,602.5126342773438,415.6529541015625,461.828125,460.22918701171875,321.2579650878906,399.84124755859375,628.65625,474.23443603515625,449.061279296875
A8CG34,POM121C,P121C_HUMAN,11,12,10,9,12,11,9,7,9,11,11,11,10,10,9,9,10,9,930.1577758789062,825.8312377929688,1147.696533203125,928.7731323242188,1306.7603759765625,852.1609497070312,577.8988037109375,697.76953125,899.317626953125,1287.937255859375,1129.408203125,1051.81591796875,882.0647583007812,703.1145629882812,613.9509887695312,815.723388671875,825.9320068359375,630.3302001953125
A8MPP1,DDX11L8,D11L8_HUMAN,5,4,5,5,9,4,7,6,6,6,6,8,4,6,8,4,4,5,128.85545349121094,167.78916931152344,223.06500244140625,154.39813232421875,292.28753662109375,141.7325897216797,170.82891845703125,326.92333984375,265.5329895019531,263.0770263671875,343.3401794433594,335.9859619140625,247.25070190429688,199.4921875,192.3380889892578,266.35223388671875,229.31405639648438,198.67050170898438
A8MQ03,CYSRT1,CRTP1_HUMAN,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,227.85867309570312,334.5254211425781,532.9395751953125,315.6402893066406,482.10601806640625,334.5931396484375,200.6272735595703,529.5010986328125,340.5516662597656,206.4784393310547,144.38229370117188,662.0717163085938,547.19970703125,429.6781921386719,463.6551818847656,458.2875061035156,225.5274200439453,367.072998046875
A8MVW0,FAM171A2,F1712_HUMAN,9,10,12,10,13,13,10,11,12,14,13,13,8,10,8,13,10,12,391.5835876464844,403.7191467285156,654.53515625,347.7683410644531,514.1967163085938,380.421875,393.1671142578125,286.4031066894531,379.67584228515625,525.6675415039062,538.020263671875,555.9354248046875,401.8160400390625,401.85675048828125,376.8851318359375,468.8525695800781,475.4564208984375,410.3270568847656
A8MW92,PHF20L1,P20L1_HUMAN,18,19,18,13,18,15,16,13,13,19,17,18,17,15,14,17,17,17,2207.975341796875,1756.525146484375,2295.306640625,2067.06298828125,2855.968994140625,1871.96923828125,1062.8729248046875,1360.6927490234375,1574.2877197265625,2796.742919921875,2053.780029296875,1982.7894287109375,1490.38134765625,1255.3980712890625,1595.819580078125,2363.300048828125,1912.8328857421875,1764.5648193359375
A8MWY0,ELAPOR2,ELAP2_HUMAN,2,5,1,2,1,4,5,5,4,3,5,3,5,4,2,0,3,2,204.67166137695312,114.65615844726562,52.316558837890625,114.53992462158203,116.04679107666016,134.5493621826172,267.9588623046875,211.95245361328125,234.182373046875,169.39920043945312,145.17869567871094,175.8861541748047,184.42510986328125,134.04466247558594,158.17010498046875,62.99352264404297,113.19215393066406,101.13427734375
A8MXV4,NUDT19,NUD19_HUMAN,9,11,12,11,12,12,11,12,12,11,11,10,12,11,12,11,11,11,3916.767822265625,5850.28271484375,6503.75927734375,3470.99755859375,7361.84765625,4854.93994140625,7566.4228515625,7750.8642578125,8683.13671875,6317.65087890625,7295.07421875,7027.68212890625,9812.8447265625,6546.8994140625,8945.9169921875,5241.44287109375,5161.43701171875,4465.07470703125
A8MZA4;H0YM25;P0DX00;P0DX01;P0DX02;Q8N7Z2;Q8N9W4,GOLGA6L6;GOLGA6L22;GOLGA6L24;GOLGA6L25;GOLGA6L26;GOLGA6L1;GOLGA6L2,GG6L6_HUMAN;GG6LV_HUMAN;GG6LX_HUMAN;GG6LY_HUMAN;GG6LZ_HUMAN;GG6L1_HUMAN;GG6L2_HUMAN,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,NaN,20.834571838378906,92.64639282226562,108.74969482421875,54.19319534301758,16.662076950073242,152.12452697753906,263.9523620605469,272.6192321777344,114.80203247070312,200.48123168945312,24.512285232543945,306.15380859375,322.15509033203125,213.05821228027344,124.52186584472656,30.500770568847656,32.62424850463867
A9UHW6,MIF4GD,MI4GD_HUMAN,8,7,8,8,8,8,8,7,6,8,8,7,8,7,6,8,8,8,1404.31591796875,1081.6376953125,1949.888427734375,1241.141357421875,1628.282470703125,933.1618041992188,690.8535766601562,627.0775756835938,918.0368041992188,1229.75439453125,1169.8223876953125,1287.6893310546875,876.3787231445312,650.576171875,860.1306762695312,1916.7589111328125,1232.87744140625,1194.6640625
B1AK53,ESPN,ESPN_HUMAN,24,23,25,26,26,22,20,22,21,24,25,24,22,21,21,25,25,24,2732.72216796875,2719.659423828125,3548.557373046875,2415.13818359375,3296.651123046875,2182.919921875,1259.1297607421875,1286.1624755859375,1441.0831298828125,2872.76171875,2537.40380859375,2473.163818359375,1832.3826904296875,1331.3568115234375,1766.3004150390625,3475.558837890625,2490.742919921875,1846.2471923828125
B2RUZ4,SMIM1,SMIM1_HUMAN,2,1,2,2,1,2,2,0,1,2,1,1,1,0,0,0,1,2,411.8813781738281,376.5699768066406,404.2740783691406,282.16888427734375,443.4582214355469,243.58627319335938,265.40576171875,34.40637969970703,200.72032165527344,357.65765380859375,394.11083984375,120.0096664428711,251.8331298828125,66.60920715332031,164.0716094970703,60.7742805480957,442.5621643066406,338.5129699707031
B5MCN3,SEC14L6,S14L6_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,898.9356689453125,1048.2900390625,1424.3792724609375,1703.0771484375,1584.8131103515625,1751.0086669921875,1635.3736572265625,1771.277587890625,1591.427734375,930.465087890625,1624.3883056640625,1535.9014892578125,1303.7935791015625,1438.715576171875,1426.9930419921875,1324.3785400390625,1251.8232421875,1182.09619140625
B5MCY1,TDRD15,TDR15_HUMAN,3,2,2,3,1,2,1,1,2,3,2,4,1,3,2,2,3,3,7331.8134765625,7693.5390625,10419.947265625,9786.2021484375,9668.1064453125,6214.55810546875,4477.43603515625,6660.91552734375,6296.109375,13368.140625,8253.25390625,11077.4111328125,4415.53466796875,5971.912109375,7835.79150390625,9337.859375,9489.5673828125,6512.6708984375
B7ZAP0,RABGAP1L,RBG10_HUMAN,5,5,3,6,4,3,2,2,3,6,5,3,3,2,6,5,5,5,518.9113159179688,410.36553955078125,431.6555480957031,328.7091979980469,482.8585510253906,253.598388671875,220.62130737304688,238.21463012695312,364.0352783203125,370.5770568847656,393.408935546875,307.49578857421875,301.1500244140625,167.6579132080078,327.1803283691406,640.6874389648438,625.2587280273438,495.3966064453125
B7ZAQ6;P0CG08,GPR89A;GPR89B,GPHRA_HUMAN;GPHRB_HUMAN,2,3,1,2,3,3,2,2,2,1,1,3,1,3,2,1,2,0,280.1825256347656,231.55642700195312,193.0318145751953,187.6160430908203,380.8260192871094,297.7907409667969,311.2850646972656,366.78497314453125,271.4736022949219,166.57650756835938,165.63856506347656,356.3722839355469,81.59806823730469,402.63238525390625,356.110107421875,267.9174499511719,184.74403381347656,97.0560302734375
C4AMC7;Q6VEQ5,WASH3P;WASH2P,WASH3_HUMAN;WASH2_HUMAN,7,6,7,5,7,7,5,5,5,7,7,7,6,5,7,6,6,6,4536.232421875,5043.83203125,5581.4541015625,3996.608642578125,5163.3447265625,3658.3212890625,2655.77685546875,2768.406005859375,2396.25244140625,4752.05810546875,4704.2353515625,5064.41015625,3273.541259765625,2999.3896484375,3805.986572265625,5248.2333984375,4273.23583984375,3562.93212890625
C9J3I9,C5orf58,CE058_HUMAN,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,776.0838012695312,905.2792358398438,1226.244873046875,1011.8179321289062,2087.804443359375,1082.650146484375,2635.564697265625,2761.42529296875,2252.20703125,1957.026611328125,2516.4951171875,2201.198974609375,1845.248046875,1707.671142578125,1927.405517578125,1604.0418701171875,1294.8145751953125,1301.8280029296875
C9J7I0,UMAD1,UMAD1_HUMAN,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,70.56978607177734,283.73602294921875,591.9830932617188,92.42118072509766,394.00341796875,417.9159851074219,399.9642028808594,298.17193603515625,510.7748718261719,417.27313232421875,525.9386596679688,378.4719543457031,300.81591796875,377.9871520996094,335.9482421875,388.8213195800781,490.9457092285156,171.87074279785156
C9JLW8,MCRIP1,MCRI1_HUMAN,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4154.40966796875,4065.675537109375,4928.0439453125,4376.94091796875,5102.33984375,4311.7080078125,2706.151611328125,3014.538818359375,3477.051513671875,5450.48046875,4815.21533203125,5088.29296875,3903.19921875,2987.275390625,3680.632080078125,8244.0556640625,6804.12158203125,5385.3056640625
E9PAV3;Q13765,NACA,NACAM_HUMAN;NACA_HUMAN,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,58827.4609375,63586.234375,74631.375,66399.1171875,85361.921875,54864.59375,39508.4375,44648.2421875,48777.4375,84346.5859375,68991.7421875,68148.9609375,56204.01953125,43327.34375,56965.3046875,103703.6875,85638.9375,66589.7890625
E9PRG8,C11orf98,CK098_HUMAN,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5186.9404296875,5690.27490234375,8547.1845703125,6663.75146484375,9539.853515625,6662.1591796875,6139.8994140625,7022.15673828125,7707.546875,9375.4443359375,8423.1982421875,7921.93505859375,7779.3935546875,7051.19970703125,8087.55517578125,9651.0986328125,8887.8134765625,7659.5224609375
G2XKQ0,SUMO1P1,SUMO5_HUMAN,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19411.392578125,16709.625,24362.755859375,21144.080078125,30316.00390625,18670.64453125,15687.521484375,15387.9912109375,13169.990234375,26117.162109375,22116.201171875,21782.138671875,21857.52734375,16306.0849609375,17630.1796875,26116.13671875,21613.494140625,15654.9384765625
L0R6Q1,SLC35A4,S35U4_HUMAN,1,0,0,0,0,0,2,2,1,0,1,0,1,2,1,0,0,0,961.7616577148438,945.5234985351562,1334.9398193359375,87.67295837402344,1009.0689697265625,258.8122863769531,8993.0751953125,8637.263671875,5336.78369140625,236.1268768310547,2378.801025390625,1761.7130126953125,3144.63525390625,4412.35498046875,6409.78955078125,285.9903259277344,776.0701293945312,196.8684539794922
L0R819,ASDURF,ASURF_HUMAN,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2480.5068359375,2655.8974609375,3304.526123046875,2729.60205078125,3706.629638671875,2224.70166015625,1778.20703125,2004.546875,2411.7021484375,2974.155517578125,2620.82373046875,2315.769775390625,2117.20361328125,1846.928466796875,2244.99853515625,4480.736328125,3265.50439453125,3214.95654296875
L0R8F8,MIEF1,MIDUO_HUMAN,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,3,418.6598815917969,879.5119018554688,1262.4632568359375,399.94976806640625,1362.51953125,986.9882202148438,3505.77685546875,3186.0537109375,3358.644287109375,1710.0767822265625,2812.18017578125,2497.129150390625,3705.7626953125,2229.76123046875,2642.39453125,687.6990966796875,980.3031005859375,621.7750244140625
O00115,DNASE2,DNS2A_HUMAN,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3406.920654296875,3317.5302734375,4922.38818359375,2565.450927734375,5928.86865234375,2604.462646484375,3159.19140625,3104.397216796875,3585.156982421875,4056.104736328125,4066.82568359375,3173.639892578125,3615.396728515625,2683.96435546875,3881.396240234375,3724.791259765625,3091.576904296875,2581.381103515625
O00116,AGPS,ADAS_HUMAN,20,22,23,20,23,21,22,23,24,22,23,22,22,24,22,23,24,22,2774.417236328125,3674.010498046875,3795.652587890625,2994.29443359375,4950.1201171875,3044.67822265625,4904.6455078125,5688.6171875,5695.04443359375,6982.25927734375,6551.24853515625,6118.189453125,4908.58349609375,4615.45068359375,4296.26513671875,4640.31884765625,3709.138427734375,3370.3525390625
O00139,KIF2A,KIF2A_HUMAN,26,26,25,25,27,25,24,21,23,26,26,26,24,25,26,26,25,27,4499.08203125,4390.76513671875,5873.20947265625,4937.03173828125,6310.9794921875,4128.37841796875,1949.053955078125,2308.403564453125,2308.07177734375,5456.02978515625,4696.06884765625,4186.42578125,3175.968994140625,2788.3818359375,3611.124755859375,6305.31591796875,4987.6826171875,4034.475830078125
O00142,TK2,KITM_HUMAN,1,4,4,2,3,5,4,3,3,5,3,5,5,4,5,2,3,4,93.45195770263672,363.3106689453125,351.7969665527344,151.37255859375,287.98828125,294.7441711425781,250.38693237304688,237.3124542236328,302.188720703125,328.94354248046875,450.3258972167969,365.0331726074219,479.3106994628906,235.1442108154297,370.93505859375,215.09413146972656,199.89784240722656,175.53118896484375
O00148,DDX39A,DX39A_HUMAN,20,21,21,20,21,21,21,21,20,21,20,21,21,21,21,21,20,21,161195.15625,158852.515625,186756.4375,156589.96875,210245.03125,140476.53125,119893.2890625,136324.515625,139311.546875,193059.6875,159387.859375,150720.40625,169427.09375,110916.0390625,162228.578125,205519.515625,158996.5,134102.0625
O00151,PDLIM1,PDLI1_HUMAN,16,16,17,17,17,17,16,16,15,17,17,17,17,15,17,17,17,17,19972.810546875,22809.912109375,26446.71484375,26201.779296875,30307.20703125,20103.919921875,16746.701171875,17218.6171875,18883.462890625,31678.7265625,27361.060546875,24400.86328125,20442.146484375,17608.3515625,21884.4375,32870.78515625,27271.08984375,23054.18359375
O00154,ACOT7,BACH_HUMAN,18,18,19,19,19,18,17,18,18,18,19,18,17,17,18,18,18,18,41232.5859375,43457.26953125,51197.78515625,41675.89453125,55776.17578125,36621.6015625,37436.82421875,43394.81640625,48644.828125,63636.57421875,52307.78125,56755.1875,38394.921875,29024.837890625,38648.609375,62688.0078125,50410.40625,42836.28125
O00159,MYO1C,MYO1C_HUMAN,47,46,44,43,43,45,48,44,47,46,46,47,47,46,46,46,45,48,7217.22216796875,7815.60791015625,9041.421875,6232.7197265625,8730.8779296875,6155.54541015625,7346.47509765625,7310.80029296875,8754.44921875,9928.849609375,9806.8544921875,9635.0849609375,7800.8037109375,6146.51953125,7406.478515625,9554.94921875,8689.6630859375,7705.18505859375
O00161,SNAP23,SNP23_HUMAN,10,10,9,9,10,9,10,10,10,9,9,10,10,10,10,10,10,10,2329.959228515625,2703.6015625,2873.23876953125,2472.388671875,3075.55126953125,2560.362548828125,2455.149169921875,2303.581787109375,2690.127685546875,3642.3828125,3867.089111328125,3312.579833984375,3047.246337890625,2862.42236328125,2840.27197265625,3577.723388671875,3902.800048828125,3345.4169921875
O00165,HAX1,HAX1_HUMAN,3,6,6,3,8,6,7,7,6,6,6,7,6,9,7,4,6,7,238.98013305664062,455.2618408203125,585.93994140625,153.88214111328125,759.4038696289062,426.24920654296875,1280.39599609375,1083.0546875,1397.458740234375,399.5766906738281,687.5145874023438,565.172119140625,1271.1690673828125,1046.7723388671875,1482.85302734375,324.8562316894531,285.7060852050781,277.95947265625
O00170,AIP,AIP_HUMAN,17,16,17,16,16,14,16,15,14,17,16,17,14,17,16,17,17,16,11291.3095703125,11626.37109375,13971.203125,10349.7890625,13565.2587890625,8938.2607421875,4706.85693359375,4690.95654296875,5428.51220703125,9778.03125,8603.900390625,8197.849609375,6373.99755859375,4958.95263671875,6162.13525390625,15625.75390625,12526.119140625,11091.3828125
O00178,GTPBP1,GTPB1_HUMAN,21,22,22,21,22,19,19,18,14,19,19,20,20,19,19,22,20,21,2526.44970703125,2722.08349609375,3620.6650390625,2663.059326171875,3392.2744140625,1995.9398193359375,1448.324951171875,1441.909423828125,1497.4627685546875,3001.06591796875,2442.5712890625,2417.55859375,2562.23876953125,2122.774169921875,2785.98974609375,4522.55712890625,3651.819091796875,2897.173583984375
O00180,KCNK1,KCNK1_HUMAN,1,2,2,1,2,1,1,1,1,1,0,1,2,1,2,2,2,1,460.71044921875,626.8291625976562,547.9171752929688,90.52488708496094,579.99462890625,276.3273010253906,319.1925048828125,241.4340362548828,461.71514892578125,137.12057495117188,334.63092041015625,160.11302185058594,310.5234375,406.95404052734375,468.1027526855469,1053.12890625,302.27362060546875,635.0234375
O00186,STXBP3,STXB3_HUMAN,19,20,17,16,17,20,21,20,17,19,19,18,21,18,20,20,18,20,1736.897216796875,1832.408203125,2083.506103515625,1507.8076171875,2509.465087890625,1517.627197265625,2813.921875,3632.000244140625,3532.106689453125,1874.93115234375,1798.64892578125,1677.045654296875,2957.5390625,2289.5751953125,2931.10400390625,2291.342529296875,2144.088134765625,1797.7044677734375
O00192,ARVCF,ARVC_HUMAN,16,13,18,12,14,16,13,13,14,14,14,13,19,16,16,18,17,17,448.1730041503906,571.807373046875,655.1217651367188,394.5924377441406,700.5965576171875,371.6636962890625,387.2317199707031,362.7278747558594,480.2176208496094,498.6517639160156,488.6123046875,482.0044860839844,748.9970703125,549.8436889648438,587.3016967773438,721.3583984375,786.713623046875,631.366455078125
O00193,SMAP,SMAP_HUMAN,6,6,6,6,6,5,6,6,6,6,7,6,6,6,5,7,6,6,5580.60693359375,5763.88427734375,6217.05126953125,6033.76416015625,7238.35302734375,4889.4248046875,3822.21533203125,4098.74365234375,4639.32177734375,6732.86572265625,5695.83984375,5716.32958984375,4689.0927734375,3796.769287109375,4883.16650390625,8240.361328125,6729.4912109375,5450.9306640625
O00194,RAB27B,RB27B_HUMAN,4,4,4,3,2,3,0,0,1,2,2,3,1,0,1,2,2,1,665.1221313476562,559.6878051757812,581.0676879882812,318.6397399902344,299.60797119140625,517.8074951171875,83.88699340820312,43.94207763671875,345.8375244140625,216.57447814941406,310.48992919921875,176.37472534179688,97.77618408203125,114.21125793457031,134.9246063232422,259.0161437988281,135.3613739013672,91.15415954589844
O00203,AP3B1,AP3B1_HUMAN,36,37,39,38,36,35,36,34,36,37,38,37,36,36,35,37,37,37,8389.2021484375,8931.462890625,11198.9873046875,8856.044921875,11655.642578125,7951.10400390625,6411.25048828125,7022.83349609375,7942.451171875,10678.6025390625,9148.9375,9165.2734375,8800.794921875,6766.7705078125,9043.7392578125,13953.5986328125,11626.58984375,9473.212890625
O00204,SULT2B1,ST2B1_HUMAN,3,3,3,2,2,2,0,0,0,0,0,0,0,1,2,2,3,2,300.3829650878906,378.1304931640625,352.5872497558594,173.986083984375,200.24105834960938,82.68295288085938,15.48031997680664,31.33940315246582,22.496450424194336,31.7519588470459,17.450214385986328,44.45285415649414,110.98015594482422,191.0530242919922,217.5565185546875,282.98028564453125,256.1644287109375,200.61434936523438
O00212,RHOD,RHOD_HUMAN,1,2,3,1,2,2,2,2,2,3,2,2,2,3,2,2,2,2,164.57177734375,183.36312866210938,281.8946533203125,173.0106658935547,362.2785949707031,181.22581481933594,193.6000213623047,346.1889953613281,373.2345275878906,406.34429931640625,339.2298583984375,251.4668731689453,388.1884460449219,398.6384582519531,462.7236022949219,453.9870300292969,518.5834350585938,145.7964630126953
O00213,APBB1,APBB1_HUMAN,2,5,3,2,3,3,2,3,2,4,2,4,4,0,3,3,2,3,215.35472106933594,289.5745849609375,187.05294799804688,135.56654357910156,202.5699462890625,89.7850570678711,132.1884765625,176.6287841796875,134.3310546875,223.3963623046875,73.76307678222656,229.5453338623047,135.92108154296875,61.099220275878906,166.3886260986328,219.61961364746094,149.24281311035156,219.03439331054688
O00214,LGALS8,LEG8_HUMAN,6,7,7,7,7,8,5,7,7,8,9,8,7,6,7,5,8,6,521.3971557617188,453.407958984375,532.1890869140625,365.15106201171875,675.0062866210938,437.90997314453125,555.090087890625,622.9111328125,621.8499145507812,871.1841430664062,900.1671752929688,677.09619140625,596.4013061523438,648.5105590820312,620.84423828125,559.5091552734375,676.4583129882812,365.8567810058594
O00217,NDUFS8,NDUS8_HUMAN,2,4,3,1,2,3,5,4,5,4,4,4,4,4,3,3,3,4,181.19505310058594,965.0961303710938,395.490478515625,170.3509521484375,471.3118591308594,246.35781860351562,2403.239990234375,1905.330810546875,2331.996337890625,370.55194091796875,1051.3929443359375,786.7207641601562,1399.7078857421875,1030.4439697265625,950.8717041015625,349.1703796386719,414.1622009277344,601.291015625
O00220,TNFRSF10A,TR10A_HUMAN,2,3,4,3,2,4,5,3,3,4,5,4,5,5,6,3,4,2,204.43392944335938,412.9458312988281,440.3666687011719,313.08062744140625,378.54638671875,316.3991394042969,672.49560546875,552.360107421875,371.6692810058594,559.3845825195312,504.4952392578125,542.670166015625,845.1309204101562,616.1404418945312,532.4931640625,544.6689453125,405.2364807128906,363.4598693847656
O00221,NFKBIE,IKBE_HUMAN,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,186.2010040283203,190.21563720703125,203.95069885253906,168.47608947753906,210.6375274658203,105.3239517211914,85.73190307617188,76.69540405273438,164.18655395507812,168.07095336914062,173.69493103027344,157.36497497558594,112.3206787109375,152.2654266357422,185.39065551757812,305.36212158203125,271.9640197753906,150.7611083984375
